[03:14:39.564] |I| [SDL_main]:  Vita3K v0.1 685-2eee7b1
[03:14:51.001] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/OnlineSubsystemPC.xxx (ux0:/app/PCSG00699/GG2Game/CookedNGP/OnlineSubsystemPC.xxx)
[03:14:51.026] |T| [close_file]:  sceIoClose: Closing file: fd: 0x11
[03:14:51.073] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/GG2Game.xxx
[03:14:51.073] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/GG2Game.xxx (ux0:/app/PCSG00699/GG2Game/CookedNGP/GG2Game.xxx)
[03:14:51.134] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Startup_LOC_JPN.xxx
[03:14:51.134] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Startup_LOC_JPN.xxx (ux0:/app/PCSG00699/GG2Game/CookedNGP/Startup_LOC_JPN.xxx)
[03:14:51.156] |T| [close_file]:  sceIoClose: Closing file: fd: 0x12
[03:14:51.202] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Startup.xxx
[03:14:51.202] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Startup.xxx (ux0:/app/PCSG00699/GG2Game/CookedNGP/Startup.xxx)
[03:14:51.233] |T| [close_file]:  sceIoClose: Closing file: fd: 0x13
[03:14:51.242] |T| [close_file]:  sceIoClose: Closing file: fd: 0x14
[03:14:51.246] |T| [close_file]:  sceIoClose: Closing file: fd: 0x15
[03:14:51.247] |T| [close_file]:  sceIoClose: Closing file: fd: 0x16
[03:14:51.253] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Engine.xxx
[03:14:51.253] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Engine.xxx (ux0:/app/PCSG00699/GG2Game/CookedNGP/Engine.xxx)
[03:14:51.257] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x17 at offset: 0x0, whence: SCE_SEEK_SET
[03:14:51.257] |T| [read_file]:  sceIoPread: Reading file: fd: 0x17, size: 131072
[03:14:51.367] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x17 at offset: 0x20000, whence: SCE_SEEK_SET
[03:14:51.367] |T| [read_file]:  sceIoPread: Reading file: fd: 0x17, size: 131072
[03:14:51.498] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x17 at offset: 0x40000, whence: SCE_SEEK_SET
[03:14:51.498] |T| [read_file]:  sceIoPread: Reading file: fd: 0x17, size: 131072
[03:14:51.639] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x17 at offset: 0x60000, whence: SCE_SEEK_SET
[03:14:51.640] |T| [read_file]:  sceIoPread: Reading file: fd: 0x17, size: 131072
[03:14:51.750] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x17 at offset: 0x80000, whence: SCE_SEEK_SET
[03:14:51.751] |T| [read_file]:  sceIoPread: Reading file: fd: 0x17, size: 131072
[03:14:51.834] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x17 at offset: 0xA0000, whence: SCE_SEEK_SET
[03:14:51.835] |T| [read_file]:  sceIoPread: Reading file: fd: 0x17, size: 131072
[03:14:51.916] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x17 at offset: 0xC0000, whence: SCE_SEEK_SET
[03:14:51.916] |T| [read_file]:  sceIoPread: Reading file: fd: 0x17, size: 131072
[03:14:52.036] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x17 at offset: 0xE0000, whence: SCE_SEEK_SET
[03:14:52.037] |T| [read_file]:  sceIoPread: Reading file: fd: 0x17, size: 92473
[03:14:52.147] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/GFxUI.xxx
[03:14:52.148] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/GFxUI.xxx (ux0:/app/PCSG00699/GG2Game/CookedNGP/GFxUI.xxx)
[03:14:52.155] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18 at offset: 0x0, whence: SCE_SEEK_SET
[03:14:52.155] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18, size: 21054
[03:14:52.196] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/IpDrv.xxx
[03:14:52.197] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/IpDrv.xxx (ux0:/app/PCSG00699/GG2Game/CookedNGP/IpDrv.xxx)
[03:14:52.201] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x19 at offset: 0x0, whence: SCE_SEEK_SET
[03:14:52.202] |T| [read_file]:  sceIoPread: Reading file: fd: 0x19, size: 83271
[03:14:52.310] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/GameFramework.xxx
[03:14:52.310] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/GameFramework.xxx (ux0:/app/PCSG00699/GG2Game/CookedNGP/GameFramework.xxx)
[03:14:52.322] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1A at offset: 0x0, whence: SCE_SEEK_SET
[03:14:52.322] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1A, size: 131072
[03:14:52.427] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1A at offset: 0x20000, whence: SCE_SEEK_SET
[03:14:52.428] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1A, size: 99
[03:14:52.474] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/OnlineSubsystemPC.xxx
[03:14:52.474] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/OnlineSubsystemPC.xxx (ux0:/app/PCSG00699/GG2Game/CookedNGP/OnlineSubsystemPC.xxx)
[03:14:52.480] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1B at offset: 0x0, whence: SCE_SEEK_SET
[03:14:52.480] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1B, size: 17007
[03:14:52.534] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/GG2Game.xxx
[03:14:52.535] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/GG2Game.xxx (ux0:/app/PCSG00699/GG2Game/CookedNGP/GG2Game.xxx)
[03:14:52.544] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0x0, whence: SCE_SEEK_SET
[03:14:52.544] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 131072
[03:14:52.651] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0x20000, whence: SCE_SEEK_SET
[03:14:52.651] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 131072
[03:14:52.767] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0x40000, whence: SCE_SEEK_SET
[03:14:52.767] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 131072
[03:14:52.912] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0x60000, whence: SCE_SEEK_SET
[03:14:52.913] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 131072
[03:14:53.053] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0x80000, whence: SCE_SEEK_SET
[03:14:53.054] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 131072
[03:14:53.190] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0xA0000, whence: SCE_SEEK_SET
[03:14:53.190] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 131072
[03:14:53.536] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0xC0000, whence: SCE_SEEK_SET
[03:14:53.537] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 131072
[03:14:53.674] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0xE0000, whence: SCE_SEEK_SET
[03:14:53.674] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 131072
[03:14:53.780] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0x100000, whence: SCE_SEEK_SET
[03:14:53.781] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 131072
[03:14:53.893] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0x120000, whence: SCE_SEEK_SET
[03:14:53.894] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 131072
[03:14:53.978] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0x140000, whence: SCE_SEEK_SET
[03:14:53.979] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 131072
[03:14:54.071] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0x160000, whence: SCE_SEEK_SET
[03:14:54.071] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 131072
[03:14:54.260] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0x180000, whence: SCE_SEEK_SET
[03:14:54.261] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 131072
[03:14:54.369] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0x1A0000, whence: SCE_SEEK_SET
[03:14:54.369] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 131072
[03:14:54.711] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0x1C0000, whence: SCE_SEEK_SET
[03:14:54.711] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 131072
[03:14:55.085] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0x1E0000, whence: SCE_SEEK_SET
[03:14:55.085] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 131072
[03:14:55.457] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0x200000, whence: SCE_SEEK_SET
[03:14:55.457] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 131072
[03:14:55.827] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0x220000, whence: SCE_SEEK_SET
[03:14:55.827] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 131072
[03:14:56.192] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0x240000, whence: SCE_SEEK_SET
[03:14:56.192] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 131072
[03:14:56.446] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0x260000, whence: SCE_SEEK_SET
[03:14:56.446] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 131072
[03:14:56.523] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0x280000, whence: SCE_SEEK_SET
[03:14:56.524] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 86521
[03:14:56.616] |T| [close_file]:  sceIoClose: Closing file: fd: 0x10
[03:14:56.630] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Startup_LOC_JPN.xxx
[03:14:56.631] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Startup_LOC_JPN.xxx (ux0:/app/PCSG00699/GG2Game/CookedNGP/Startup_LOC_JPN.xxx)
[03:14:56.637] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1D at offset: 0x0, whence: SCE_SEEK_SET
[03:14:56.637] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1D, size: 131072
[03:14:56.716] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1D at offset: 0x20000, whence: SCE_SEEK_SET
[03:14:56.716] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1D, size: 131072
[03:14:56.824] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1D at offset: 0x40000, whence: SCE_SEEK_SET
[03:14:56.824] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1D, size: 131072
[03:14:56.905] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1D at offset: 0x60000, whence: SCE_SEEK_SET
[03:14:56.905] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1D, size: 131072
[03:14:57.006] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1D at offset: 0x80000, whence: SCE_SEEK_SET
[03:14:57.006] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1D, size: 131072
[03:14:57.125] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1D at offset: 0xA0000, whence: SCE_SEEK_SET
[03:14:57.125] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1D, size: 131072
[03:14:57.216] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1D at offset: 0xC0000, whence: SCE_SEEK_SET
[03:14:57.216] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1D, size: 119332
[03:14:57.350] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Startup.xxx
[03:14:57.351] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Startup.xxx (ux0:/app/PCSG00699/GG2Game/CookedNGP/Startup.xxx)
[03:14:57.355] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1E at offset: 0x0, whence: SCE_SEEK_SET
[03:14:57.356] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1E, size: 92674
[03:15:01.166] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:01.168] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:01.169] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:01.207] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1F at offset: 0x184A, whence: SCE_SEEK_SET
[03:15:01.208] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1F, size: 255926
[03:15:01.238] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1F at offset: 0x1669, whence: SCE_SEEK_SET
[03:15:01.239] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1F, size: 256407
[03:15:01.240] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1F at offset: 0x15F0, whence: SCE_SEEK_SET
[03:15:01.240] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1F, size: 256528
[03:15:01.241] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1F at offset: 0x15B3, whence: SCE_SEEK_SET
[03:15:01.241] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1F, size: 256589
[03:15:01.241] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1F at offset: 0x1583, whence: SCE_SEEK_SET
[03:15:01.241] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1F, size: 256637
[03:15:01.242] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1F at offset: 0x1558, whence: SCE_SEEK_SET
[03:15:01.242] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1F, size: 256680
[03:15:01.242] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1F at offset: 0x152D, whence: SCE_SEEK_SET
[03:15:01.243] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1F, size: 256723
[03:15:01.243] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1F at offset: 0x14F5, whence: SCE_SEEK_SET
[03:15:01.243] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1F, size: 256779
[03:15:01.243] |T| [close_file]:  sceIoClose: Closing file: fd: 0x1F
[03:15:01.271] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:01.272] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:01.272] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:01.276] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x20 at offset: 0x1D82, whence: SCE_SEEK_SET
[03:15:01.276] |T| [read_file]:  sceIoPread: Reading file: fd: 0x20, size: 254590
[03:15:01.284] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x20 at offset: 0x1D38, whence: SCE_SEEK_SET
[03:15:01.285] |T| [read_file]:  sceIoPread: Reading file: fd: 0x20, size: 254664
[03:15:01.285] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x20 at offset: 0x1D02, whence: SCE_SEEK_SET
[03:15:01.286] |T| [read_file]:  sceIoPread: Reading file: fd: 0x20, size: 254718
[03:15:01.286] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x20 at offset: 0x1CD6, whence: SCE_SEEK_SET
[03:15:01.286] |T| [read_file]:  sceIoPread: Reading file: fd: 0x20, size: 254762
[03:15:01.287] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x20 at offset: 0x1CAB, whence: SCE_SEEK_SET
[03:15:01.287] |T| [read_file]:  sceIoPread: Reading file: fd: 0x20, size: 254805
[03:15:01.287] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x20 at offset: 0x1C80, whence: SCE_SEEK_SET
[03:15:01.287] |T| [read_file]:  sceIoPread: Reading file: fd: 0x20, size: 254848
[03:15:01.288] |T| [close_file]:  sceIoClose: Closing file: fd: 0x20
[03:15:01.311] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:01.313] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:01.313] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:01.316] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x21 at offset: 0xD7, whence: SCE_SEEK_SET
[03:15:01.317] |T| [read_file]:  sceIoPread: Reading file: fd: 0x21, size: 261929
[03:15:01.324] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x21 at offset: 0xAC, whence: SCE_SEEK_SET
[03:15:01.325] |T| [read_file]:  sceIoPread: Reading file: fd: 0x21, size: 261972
[03:15:01.325] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x21 at offset: 0x81, whence: SCE_SEEK_SET
[03:15:01.325] |T| [read_file]:  sceIoPread: Reading file: fd: 0x21, size: 262015
[03:15:01.326] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x21 at offset: 0x56, whence: SCE_SEEK_SET
[03:15:01.326] |T| [read_file]:  sceIoPread: Reading file: fd: 0x21, size: 262058
[03:15:01.327] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x21 at offset: 0x2B, whence: SCE_SEEK_SET
[03:15:01.327] |T| [read_file]:  sceIoPread: Reading file: fd: 0x21, size: 262101
[03:15:01.327] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x21 at offset: 0x0, whence: SCE_SEEK_SET
[03:15:01.328] |T| [read_file]:  sceIoPread: Reading file: fd: 0x21, size: 262144
[03:15:01.328] |T| [close_file]:  sceIoClose: Closing file: fd: 0x21
[03:15:01.356] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:01.358] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:01.358] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:01.361] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x22 at offset: 0x81D, whence: SCE_SEEK_SET
[03:15:01.362] |T| [read_file]:  sceIoPread: Reading file: fd: 0x22, size: 260067
[03:15:01.372] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x22 at offset: 0x446, whence: SCE_SEEK_SET
[03:15:01.373] |T| [read_file]:  sceIoPread: Reading file: fd: 0x22, size: 261050
[03:15:01.374] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x22 at offset: 0x325, whence: SCE_SEEK_SET
[03:15:01.374] |T| [read_file]:  sceIoPread: Reading file: fd: 0x22, size: 261339
[03:15:01.374] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x22 at offset: 0x2C2, whence: SCE_SEEK_SET
[03:15:01.375] |T| [read_file]:  sceIoPread: Reading file: fd: 0x22, size: 261438
[03:15:01.375] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x22 at offset: 0x28F, whence: SCE_SEEK_SET
[03:15:01.376] |T| [read_file]:  sceIoPread: Reading file: fd: 0x22, size: 261489
[03:15:01.377] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x22 at offset: 0x264, whence: SCE_SEEK_SET
[03:15:01.377] |T| [read_file]:  sceIoPread: Reading file: fd: 0x22, size: 261532
[03:15:01.377] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x22 at offset: 0x231, whence: SCE_SEEK_SET
[03:15:01.378] |T| [read_file]:  sceIoPread: Reading file: fd: 0x22, size: 261583
[03:15:01.378] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x22 at offset: 0x206, whence: SCE_SEEK_SET
[03:15:01.378] |T| [read_file]:  sceIoPread: Reading file: fd: 0x22, size: 261626
[03:15:01.379] |T| [close_file]:  sceIoClose: Closing file: fd: 0x22
[03:15:01.422] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:01.423] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:01.423] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:01.427] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x23 at offset: 0x296F, whence: SCE_SEEK_SET
[03:15:01.427] |T| [read_file]:  sceIoPread: Reading file: fd: 0x23, size: 251537
[03:15:01.437] |T| [close_file]:  sceIoClose: Closing file: fd: 0x23
[03:15:01.458] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:01.459] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:01.459] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:01.463] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x24 at offset: 0x1DA, whence: SCE_SEEK_SET
[03:15:01.463] |T| [read_file]:  sceIoPread: Reading file: fd: 0x24, size: 261670
[03:15:01.469] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x24 at offset: 0x1AE, whence: SCE_SEEK_SET
[03:15:01.470] |T| [read_file]:  sceIoPread: Reading file: fd: 0x24, size: 261714
[03:15:01.471] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x24 at offset: 0x183, whence: SCE_SEEK_SET
[03:15:01.471] |T| [read_file]:  sceIoPread: Reading file: fd: 0x24, size: 261757
[03:15:01.471] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x24 at offset: 0x158, whence: SCE_SEEK_SET
[03:15:01.472] |T| [read_file]:  sceIoPread: Reading file: fd: 0x24, size: 261800
[03:15:01.472] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x24 at offset: 0x12D, whence: SCE_SEEK_SET
[03:15:01.473] |T| [read_file]:  sceIoPread: Reading file: fd: 0x24, size: 261843
[03:15:01.473] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x24 at offset: 0x102, whence: SCE_SEEK_SET
[03:15:01.473] |T| [read_file]:  sceIoPread: Reading file: fd: 0x24, size: 261886
[03:15:01.473] |T| [close_file]:  sceIoClose: Closing file: fd: 0x24
[03:15:01.484] |T| [close_file]:  sceIoClose: Closing file: fd: 0x17
[03:15:01.696] |T| [close_file]:  sceIoClose: Closing file: fd: 0x18
[03:15:02.196] |T| [close_file]:  sceIoClose: Closing file: fd: 0x19
[03:15:02.919] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:02.921] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:02.921] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:02.923] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x25 at offset: 0x1B26DE, whence: SCE_SEEK_SET
[03:15:02.923] |T| [read_file]:  sceIoPread: Reading file: fd: 0x25, size: 55586
