[21:54:10.698] |I| [config::init]:  input-vpk-path: games\PCSG00699_GalGunDoublePeace_JP.zip
[21:54:23.135] |T| [close_file]:  sceIoClose: Closing file: fd: 0x10
[21:54:23.182] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/GameFramework.xxx
[21:54:23.182] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/GameFramework.xxx (ux0:/app/PCSG00699/GG2Game/CookedNGP/GameFramework.xxx)
[21:54:23.202] |T| [close_file]:  sceIoClose: Closing file: fd: 0x11
[21:54:23.251] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/OnlineSubsystemPC.xxx
[21:54:23.252] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/OnlineSubsystemPC.xxx (ux0:/app/PCSG00699/GG2Game/CookedNGP/OnlineSubsystemPC.xxx)
[21:54:23.272] |T| [close_file]:  sceIoClose: Closing file: fd: 0x12
[21:54:23.281] |T| [close_file]:  sceIoClose: Closing file: fd: 0x13
[21:54:23.326] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/GG2Game.xxx
[21:54:23.326] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/GG2Game.xxx (ux0:/app/PCSG00699/GG2Game/CookedNGP/GG2Game.xxx)
[21:54:23.345] |T| [close_file]:  sceIoClose: Closing file: fd: 0x14
[21:54:23.395] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Engine.xxx
[21:54:23.397] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Engine.xxx (ux0:/app/PCSG00699/GG2Game/CookedNGP/Engine.xxx)
[21:54:23.411] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x15 at offset: 0x0, whence: SCE_SEEK_SET
[21:54:23.411] |T| [read_file]:  sceIoPread: Reading file: fd: 0x15, size: 131072
[21:54:23.479] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x15 at offset: 0x20000, whence: SCE_SEEK_SET
[21:54:23.481] |T| [read_file]:  sceIoPread: Reading file: fd: 0x15, size: 131072
[21:54:23.609] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x15 at offset: 0x40000, whence: SCE_SEEK_SET
[21:54:23.609] |T| [read_file]:  sceIoPread: Reading file: fd: 0x15, size: 131072
[21:54:23.738] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x15 at offset: 0x60000, whence: SCE_SEEK_SET
[21:54:23.738] |T| [read_file]:  sceIoPread: Reading file: fd: 0x15, size: 131072
[21:54:23.854] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x15 at offset: 0x80000, whence: SCE_SEEK_SET
[21:54:23.855] |T| [read_file]:  sceIoPread: Reading file: fd: 0x15, size: 131072
[21:54:23.938] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x15 at offset: 0xA0000, whence: SCE_SEEK_SET
[21:54:23.938] |T| [read_file]:  sceIoPread: Reading file: fd: 0x15, size: 131072
[21:54:24.021] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x15 at offset: 0xC0000, whence: SCE_SEEK_SET
[21:54:24.022] |T| [read_file]:  sceIoPread: Reading file: fd: 0x15, size: 131072
[21:54:24.146] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x15 at offset: 0xE0000, whence: SCE_SEEK_SET
[21:54:24.147] |T| [read_file]:  sceIoPread: Reading file: fd: 0x15, size: 92473
[21:54:24.257] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Startup_LOC_JPN.xxx
[21:54:24.257] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Startup_LOC_JPN.xxx (ux0:/app/PCSG00699/GG2Game/CookedNGP/Startup_LOC_JPN.xxx)
[21:54:24.280] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Startup.xxx
[21:54:24.280] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Startup.xxx (ux0:/app/PCSG00699/GG2Game/CookedNGP/Startup.xxx)
[21:54:24.291] |T| [close_file]:  sceIoClose: Closing file: fd: 0x16
[21:54:24.299] |T| [close_file]:  sceIoClose: Closing file: fd: 0x17
[21:54:24.311] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/GFxUI.xxx
[21:54:24.312] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/GFxUI.xxx (ux0:/app/PCSG00699/GG2Game/CookedNGP/GFxUI.xxx)
[21:54:24.316] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18 at offset: 0x0, whence: SCE_SEEK_SET
[21:54:24.317] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18, size: 21054
[21:54:24.362] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/IpDrv.xxx
[21:54:24.362] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/IpDrv.xxx (ux0:/app/PCSG00699/GG2Game/CookedNGP/IpDrv.xxx)
[21:54:24.369] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x19 at offset: 0x0, whence: SCE_SEEK_SET
[21:54:24.370] |T| [read_file]:  sceIoPread: Reading file: fd: 0x19, size: 83271
[21:54:24.465] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/GameFramework.xxx
[21:54:24.465] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/GameFramework.xxx (ux0:/app/PCSG00699/GG2Game/CookedNGP/GameFramework.xxx)
[21:54:24.471] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1A at offset: 0x0, whence: SCE_SEEK_SET
[21:54:24.471] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1A, size: 131072
[21:54:24.557] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1A at offset: 0x20000, whence: SCE_SEEK_SET
[21:54:24.558] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1A, size: 99
[21:54:24.607] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/OnlineSubsystemPC.xxx
[21:54:24.607] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/OnlineSubsystemPC.xxx (ux0:/app/PCSG00699/GG2Game/CookedNGP/OnlineSubsystemPC.xxx)
[21:54:24.611] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1B at offset: 0x0, whence: SCE_SEEK_SET
[21:54:24.611] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1B, size: 17007
[21:54:24.653] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/GG2Game.xxx
[21:54:24.654] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/GG2Game.xxx (ux0:/app/PCSG00699/GG2Game/CookedNGP/GG2Game.xxx)
[21:54:24.661] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0x0, whence: SCE_SEEK_SET
[21:54:24.661] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 131072
[21:54:24.744] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0x20000, whence: SCE_SEEK_SET
[21:54:24.744] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 131072
[21:54:24.861] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0x40000, whence: SCE_SEEK_SET
[21:54:24.861] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 131072
[21:54:25.003] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0x60000, whence: SCE_SEEK_SET
[21:54:25.004] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 131072
[21:54:25.149] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0x80000, whence: SCE_SEEK_SET
[21:54:25.150] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 131072
[21:54:25.288] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0xA0000, whence: SCE_SEEK_SET
[21:54:25.289] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 131072
[21:54:25.644] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0xC0000, whence: SCE_SEEK_SET
[21:54:25.644] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 131072
[21:54:25.786] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0xE0000, whence: SCE_SEEK_SET
[21:54:25.786] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 131072
[21:54:25.881] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0x100000, whence: SCE_SEEK_SET
[21:54:25.881] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 131072
[21:54:25.982] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0x120000, whence: SCE_SEEK_SET
[21:54:25.983] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 131072
[21:54:26.057] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0x140000, whence: SCE_SEEK_SET
[21:54:26.057] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 131072
[21:54:26.135] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0x160000, whence: SCE_SEEK_SET
[21:54:26.135] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 131072
[21:54:26.295] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0x180000, whence: SCE_SEEK_SET
[21:54:26.296] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 131072
[21:54:26.402] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0x1A0000, whence: SCE_SEEK_SET
[21:54:26.402] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 131072
[21:54:26.709] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0x1C0000, whence: SCE_SEEK_SET
[21:54:26.710] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 131072
[21:54:27.065] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0x1E0000, whence: SCE_SEEK_SET
[21:54:27.066] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 131072
[21:54:27.408] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0x200000, whence: SCE_SEEK_SET
[21:54:27.409] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 131072
[21:54:27.747] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0x220000, whence: SCE_SEEK_SET
[21:54:27.747] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 131072
[21:54:28.100] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0x240000, whence: SCE_SEEK_SET
[21:54:28.100] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 131072
[21:54:28.333] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0x260000, whence: SCE_SEEK_SET
[21:54:28.333] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 131072
[21:54:28.411] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1C at offset: 0x280000, whence: SCE_SEEK_SET
[21:54:28.411] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1C, size: 86521
[21:54:28.492] |T| [close_file]:  sceIoClose: Closing file: fd: 0xF
[21:54:28.499] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Startup_LOC_JPN.xxx
[21:54:28.499] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Startup_LOC_JPN.xxx (ux0:/app/PCSG00699/GG2Game/CookedNGP/Startup_LOC_JPN.xxx)
[21:54:28.509] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1D at offset: 0x0, whence: SCE_SEEK_SET
[21:54:28.509] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1D, size: 131072
[21:54:28.570] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1D at offset: 0x20000, whence: SCE_SEEK_SET
[21:54:28.571] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1D, size: 131072
[21:54:28.679] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1D at offset: 0x40000, whence: SCE_SEEK_SET
[21:54:28.680] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1D, size: 131072
[21:54:28.765] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1D at offset: 0x60000, whence: SCE_SEEK_SET
[21:54:28.766] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1D, size: 131072
[21:54:28.869] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1D at offset: 0x80000, whence: SCE_SEEK_SET
[21:54:28.869] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1D, size: 131072
[21:54:28.987] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1D at offset: 0xA0000, whence: SCE_SEEK_SET
[21:54:28.987] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1D, size: 131072
[21:54:29.088] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1D at offset: 0xC0000, whence: SCE_SEEK_SET
[21:54:29.088] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1D, size: 119332
[21:54:29.218] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Startup.xxx
[21:54:29.219] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Startup.xxx (ux0:/app/PCSG00699/GG2Game/CookedNGP/Startup.xxx)
[21:54:29.223] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1E at offset: 0x0, whence: SCE_SEEK_SET
[21:54:29.224] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1E, size: 92674
[21:54:33.246] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:54:33.249] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:54:33.250] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:54:33.256] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1F at offset: 0x184A, whence: SCE_SEEK_SET
[21:54:33.257] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1F, size: 255926
[21:54:33.272] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1F at offset: 0x1669, whence: SCE_SEEK_SET
[21:54:33.272] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1F, size: 256407
[21:54:33.274] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1F at offset: 0x15F0, whence: SCE_SEEK_SET
[21:54:33.274] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1F, size: 256528
[21:54:33.275] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1F at offset: 0x15B3, whence: SCE_SEEK_SET
[21:54:33.275] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1F, size: 256589
[21:54:33.275] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1F at offset: 0x1583, whence: SCE_SEEK_SET
[21:54:33.276] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1F, size: 256637
[21:54:33.276] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1F at offset: 0x1558, whence: SCE_SEEK_SET
[21:54:33.276] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1F, size: 256680
[21:54:33.277] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1F at offset: 0x152D, whence: SCE_SEEK_SET
[21:54:33.277] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1F, size: 256723
[21:54:33.277] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x1F at offset: 0x14F5, whence: SCE_SEEK_SET
[21:54:33.278] |T| [read_file]:  sceIoPread: Reading file: fd: 0x1F, size: 256779
[21:54:33.279] |T| [close_file]:  sceIoClose: Closing file: fd: 0x1F
[21:54:33.305] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:54:33.306] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:54:33.307] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:54:33.310] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x20 at offset: 0x1D82, whence: SCE_SEEK_SET
[21:54:33.311] |T| [read_file]:  sceIoPread: Reading file: fd: 0x20, size: 254590
[21:54:33.320] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x20 at offset: 0x1D38, whence: SCE_SEEK_SET
[21:54:33.320] |T| [read_file]:  sceIoPread: Reading file: fd: 0x20, size: 254664
[21:54:33.320] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x20 at offset: 0x1D02, whence: SCE_SEEK_SET
[21:54:33.321] |T| [read_file]:  sceIoPread: Reading file: fd: 0x20, size: 254718
[21:54:33.321] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x20 at offset: 0x1CD6, whence: SCE_SEEK_SET
[21:54:33.321] |T| [read_file]:  sceIoPread: Reading file: fd: 0x20, size: 254762
[21:54:33.322] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x20 at offset: 0x1CAB, whence: SCE_SEEK_SET
[21:54:33.322] |T| [read_file]:  sceIoPread: Reading file: fd: 0x20, size: 254805
[21:54:33.322] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x20 at offset: 0x1C80, whence: SCE_SEEK_SET
[21:54:33.323] |T| [read_file]:  sceIoPread: Reading file: fd: 0x20, size: 254848
[21:54:33.323] |T| [close_file]:  sceIoClose: Closing file: fd: 0x20
[21:54:33.347] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:54:33.348] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:54:33.348] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:54:33.352] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x21 at offset: 0xD7, whence: SCE_SEEK_SET
[21:54:33.352] |T| [read_file]:  sceIoPread: Reading file: fd: 0x21, size: 261929
[21:54:33.358] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x21 at offset: 0xAC, whence: SCE_SEEK_SET
[21:54:33.358] |T| [read_file]:  sceIoPread: Reading file: fd: 0x21, size: 261972
[21:54:33.358] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x21 at offset: 0x81, whence: SCE_SEEK_SET
[21:54:33.359] |T| [read_file]:  sceIoPread: Reading file: fd: 0x21, size: 262015
[21:54:33.359] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x21 at offset: 0x56, whence: SCE_SEEK_SET
[21:54:33.359] |T| [read_file]:  sceIoPread: Reading file: fd: 0x21, size: 262058
[21:54:33.359] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x21 at offset: 0x2B, whence: SCE_SEEK_SET
[21:54:33.360] |T| [read_file]:  sceIoPread: Reading file: fd: 0x21, size: 262101
[21:54:33.360] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x21 at offset: 0x0, whence: SCE_SEEK_SET
[21:54:33.360] |T| [read_file]:  sceIoPread: Reading file: fd: 0x21, size: 262144
[21:54:33.361] |T| [close_file]:  sceIoClose: Closing file: fd: 0x21
[21:54:33.367] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:54:33.367] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:54:33.367] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:54:33.368] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x22 at offset: 0x81D, whence: SCE_SEEK_SET
[21:54:33.368] |T| [read_file]:  sceIoPread: Reading file: fd: 0x22, size: 260067
[21:54:33.373] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x22 at offset: 0x446, whence: SCE_SEEK_SET
[21:54:33.373] |T| [read_file]:  sceIoPread: Reading file: fd: 0x22, size: 261050
[21:54:33.374] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x22 at offset: 0x325, whence: SCE_SEEK_SET
[21:54:33.374] |T| [read_file]:  sceIoPread: Reading file: fd: 0x22, size: 261339
[21:54:33.374] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x22 at offset: 0x2C2, whence: SCE_SEEK_SET
[21:54:33.374] |T| [read_file]:  sceIoPread: Reading file: fd: 0x22, size: 261438
[21:54:33.375] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x22 at offset: 0x28F, whence: SCE_SEEK_SET
[21:54:33.375] |T| [read_file]:  sceIoPread: Reading file: fd: 0x22, size: 261489
[21:54:33.376] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x22 at offset: 0x264, whence: SCE_SEEK_SET
[21:54:33.376] |T| [read_file]:  sceIoPread: Reading file: fd: 0x22, size: 261532
[21:54:33.376] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x22 at offset: 0x231, whence: SCE_SEEK_SET
[21:54:33.376] |T| [read_file]:  sceIoPread: Reading file: fd: 0x22, size: 261583
[21:54:33.377] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x22 at offset: 0x206, whence: SCE_SEEK_SET
[21:54:33.377] |T| [read_file]:  sceIoPread: Reading file: fd: 0x22, size: 261626
[21:54:33.377] |T| [close_file]:  sceIoClose: Closing file: fd: 0x22
[21:54:33.380] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:54:33.381] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:54:33.381] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:54:33.381] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x23 at offset: 0x296F, whence: SCE_SEEK_SET
[21:54:33.382] |T| [read_file]:  sceIoPread: Reading file: fd: 0x23, size: 251537
[21:54:33.394] |T| [close_file]:  sceIoClose: Closing file: fd: 0x23
[21:54:33.415] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:54:33.417] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:54:33.417] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:54:33.421] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x24 at offset: 0x1DA, whence: SCE_SEEK_SET
[21:54:33.421] |T| [read_file]:  sceIoPread: Reading file: fd: 0x24, size: 261670
[21:54:33.422] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x24 at offset: 0x1AE, whence: SCE_SEEK_SET
[21:54:33.423] |T| [read_file]:  sceIoPread: Reading file: fd: 0x24, size: 261714
[21:54:33.423] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x24 at offset: 0x183, whence: SCE_SEEK_SET
[21:54:33.423] |T| [read_file]:  sceIoPread: Reading file: fd: 0x24, size: 261757
[21:54:33.424] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x24 at offset: 0x158, whence: SCE_SEEK_SET
[21:54:33.424] |T| [read_file]:  sceIoPread: Reading file: fd: 0x24, size: 261800
[21:54:33.424] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x24 at offset: 0x12D, whence: SCE_SEEK_SET
[21:54:33.425] |T| [read_file]:  sceIoPread: Reading file: fd: 0x24, size: 261843
[21:54:33.425] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x24 at offset: 0x102, whence: SCE_SEEK_SET
[21:54:33.425] |T| [read_file]:  sceIoPread: Reading file: fd: 0x24, size: 261886
