[09:51:10.372] |I| [SDL_main]:  Vita3K v0.1 635-a741c3a
[09:51:13.760] |E| [renderer::load_fragment_shader]:  Missing fragment shader a05ff8385005a98e01962dc9649e12b6cdf38233b08d5ed4ef75d6644a65d19f
[09:51:13.761] |D| [gxp::log_parameter]:  Sampler: name:texture0 semantic:BCOL type:0 component_count:4 container_index:0x0
[09:51:13.761] |D| [shadergen::spirv::generate_shader]:  SPIR-V Disassembly:
// Module Version 10300
// Generated by (magic number): 1337000
// Id's are bound by 18

                              Capability Shader
                              MemoryModel Logical Simple
                              EntryPoint Fragment 13  "main_fs" 8 10
                              ExecutionMode 13 OriginLowerLeft
                              SourceExtension  "gxp"
                              Name 5  "texture0"
                              Name 8  "in_TexCoord0"
                              Name 10  "out_color"
                              Name 13  "main_fs"
                              Decorate 10(out_color) Location 0
               1:             TypeFloat 32
               2:             TypeImage 1(float) 2D sampled format:Unknown
               3:             TypeSampledImage 2
               4:             TypePointer UniformConstant 3
     5(texture0):      4(ptr) Variable UniformConstant
               6:             TypeVector 1(float) 4
               7:             TypePointer Input 6(fvec4)
 8(in_TexCoord0):      7(ptr) Variable Input
               9:             TypePointer Output 6(fvec4)
   10(out_color):      9(ptr) Variable Output
              11:             TypeVoid
              12:             TypeFunction 11
              15:    1(float) Constant 0
              16:    1(float) Constant 1065353216
              17:    6(fvec4) ConstantComposite 15 15 16 16
     13(main_fs):          11 Function None 12
              14:             Label
                              Store 10(out_color) 17
                              Return
                              FunctionEnd

[09:51:13.766] |D| [shadergen::spirv::generate_glsl]:  Generated GLSL:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform sampler2D texture0;

in vec4 in_TexCoord0;
layout(location = 0) out vec4 out_color;

void main()
{
    out_color = vec4(0.0, 0.0, 1.0, 1.0);
}


[09:51:13.772] |E| [renderer::load_fragment_shader]:  Missing fragment shader 4e3987ef4b813d640699c01e008efa4dbc56b53d2629b01ea1fb719bbeead599
[09:51:13.773] |D| [gxp::log_parameter]:  Sampler: name:texture0 semantic:ATTR type:0 component_count:4 container_index:0x0
[09:51:13.773] |D| [shadergen::spirv::generate_shader]:  SPIR-V Disassembly:
// Module Version 10300
// Generated by (magic number): 1337000
// Id's are bound by 18

                              Capability Shader
                              MemoryModel Logical Simple
                              EntryPoint Fragment 13  "main_fs" 8 10
                              ExecutionMode 13 OriginLowerLeft
                              SourceExtension  "gxp"
                              Name 5  "texture0"
                              Name 8  "in_TexCoord0"
                              Name 10  "out_color"
                              Name 13  "main_fs"
                              Decorate 10(out_color) Location 0
               1:             TypeFloat 32
               2:             TypeImage 1(float) 2D sampled format:Unknown
               3:             TypeSampledImage 2
               4:             TypePointer UniformConstant 3
     5(texture0):      4(ptr) Variable UniformConstant
               6:             TypeVector 1(float) 4
               7:             TypePointer Input 6(fvec4)
 8(in_TexCoord0):      7(ptr) Variable Input
               9:             TypePointer Output 6(fvec4)
   10(out_color):      9(ptr) Variable Output
              11:             TypeVoid
              12:             TypeFunction 11
              15:    1(float) Constant 0
              16:    1(float) Constant 1065353216
              17:    6(fvec4) ConstantComposite 15 15 16 16
     13(main_fs):          11 Function None 12
              14:             Label
                              Store 10(out_color) 17
                              Return
                              FunctionEnd

[09:51:13.778] |D| [shadergen::spirv::generate_glsl]:  Generated GLSL:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform sampler2D texture0;

in vec4 in_TexCoord0;
layout(location = 0) out vec4 out_color;

void main()
{
    out_color = vec4(0.0, 0.0, 1.0, 1.0);
}


[09:51:13.783] |E| [renderer::load_fragment_shader]:  Missing fragment shader f3726f0d01a626a03788793a9a2729eaa5d5cfc02360b0506b1f7b2dd449e90e
[09:51:13.784] |D| [gxp::log_parameter]:  Sampler: name:texture0 semantic:BCOL type:0 component_count:4 container_index:0x0
[09:51:13.784] |D| [shadergen::spirv::generate_shader]:  SPIR-V Disassembly:
// Module Version 10300
// Generated by (magic number): 1337000
// Id's are bound by 18

                              Capability Shader
                              MemoryModel Logical Simple
                              EntryPoint Fragment 13  "main_fs" 8 10
                              ExecutionMode 13 OriginLowerLeft
                              SourceExtension  "gxp"
                              Name 5  "texture0"
                              Name 8  "in_TexCoord0"
                              Name 10  "out_color"
                              Name 13  "main_fs"
                              Decorate 10(out_color) Location 0
               1:             TypeFloat 32
               2:             TypeImage 1(float) 2D sampled format:Unknown
               3:             TypeSampledImage 2
               4:             TypePointer UniformConstant 3
     5(texture0):      4(ptr) Variable UniformConstant
               6:             TypeVector 1(float) 4
               7:             TypePointer Input 6(fvec4)
 8(in_TexCoord0):      7(ptr) Variable Input
               9:             TypePointer Output 6(fvec4)
   10(out_color):      9(ptr) Variable Output
              11:             TypeVoid
              12:             TypeFunction 11
              15:    1(float) Constant 0
              16:    1(float) Constant 1065353216
              17:    6(fvec4) ConstantComposite 15 15 16 16
     13(main_fs):          11 Function None 12
              14:             Label
                              Store 10(out_color) 17
                              Return
                              FunctionEnd

[09:51:13.790] |D| [shadergen::spirv::generate_glsl]:  Generated GLSL:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform sampler2D texture0;

in vec4 in_TexCoord0;
layout(location = 0) out vec4 out_color;

void main()
{
    out_color = vec4(0.0, 0.0, 1.0, 1.0);
}


[09:51:13.795] |E| [renderer::load_fragment_shader]:  Missing fragment shader 29f9e150b81eddf0441fded8b2cdb7bff0b74557a92bc905f7b1016f234a3ff7
[09:51:13.796] |D| [gxp::log_parameter]:  Sampler: name:texture0 semantic:BCOL type:0 component_count:4 container_index:0x0
[09:51:13.796] |D| [gxp::log_parameter]:  Sampler: name:texture1 semantic:BCOL type:0 component_count:4 container_index:0x0
[09:51:13.796] |D| [shadergen::spirv::generate_shader]:  SPIR-V Disassembly:
// Module Version 10300
// Generated by (magic number): 1337000
// Id's are bound by 20

                              Capability Shader
                              MemoryModel Logical Simple
                              EntryPoint Fragment 15  "main_fs" 9 10 12
                              ExecutionMode 15 OriginLowerLeft
                              SourceExtension  "gxp"
                              Name 5  "texture0"
                              Name 6  "texture1"
                              Name 9  "in_TexCoord0"
                              Name 10  "in_TexCoord1"
                              Name 12  "out_color"
                              Name 15  "main_fs"
                              Decorate 12(out_color) Location 0
               1:             TypeFloat 32
               2:             TypeImage 1(float) 2D sampled format:Unknown
               3:             TypeSampledImage 2
               4:             TypePointer UniformConstant 3
     5(texture0):      4(ptr) Variable UniformConstant
     6(texture1):      4(ptr) Variable UniformConstant
               7:             TypeVector 1(float) 4
               8:             TypePointer Input 7(fvec4)
 9(in_TexCoord0):      8(ptr) Variable Input
10(in_TexCoord1):      8(ptr) Variable Input
              11:             TypePointer Output 7(fvec4)
   12(out_color):     11(ptr) Variable Output
              13:             TypeVoid
              14:             TypeFunction 13
              17:    1(float) Constant 0
              18:    1(float) Constant 1065353216
              19:    7(fvec4) ConstantComposite 17 17 18 18
     15(main_fs):          13 Function None 14
              16:             Label
                              Store 12(out_color) 19
                              Return
                              FunctionEnd

[09:51:13.802] |D| [shadergen::spirv::generate_glsl]:  Generated GLSL:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform sampler2D texture0;
uniform sampler2D texture1;

in vec4 in_TexCoord0;
in vec4 in_TexCoord1;
layout(location = 0) out vec4 out_color;

void main()
{
    out_color = vec4(0.0, 0.0, 1.0, 1.0);
}


[09:51:13.808] |E| [renderer::load_fragment_shader]:  Missing fragment shader 84566280071cc08251d9e11f0d4b0cc2b3093ea951e95bc3cd2b576234da3ece
[09:51:13.808] |D| [gxp::log_parameter]:  Sampler: name:texture0 semantic:BCOL type:0 component_count:4 container_index:0x0
[09:51:13.809] |D| [gxp::log_parameter]:  Sampler: name:texture1 semantic:BCOL type:0 component_count:4 container_index:0x0
[09:51:13.809] |D| [gxp::log_parameter]:  Sampler: name:texture2 semantic:BCOL type:0 component_count:4 container_index:0x0
[09:51:13.809] |D| [shadergen::spirv::generate_shader]:  SPIR-V Disassembly:
// Module Version 10300
// Generated by (magic number): 1337000
// Id's are bound by 22

                              Capability Shader
                              MemoryModel Logical Simple
                              EntryPoint Fragment 17  "main_fs" 10 11 12 14
                              ExecutionMode 17 OriginLowerLeft
                              SourceExtension  "gxp"
                              Name 5  "texture0"
                              Name 6  "texture1"
                              Name 7  "texture2"
                              Name 10  "in_TexCoord0"
                              Name 11  "in_TexCoord1"
                              Name 12  "in_TexCoord2"
                              Name 14  "out_color"
                              Name 17  "main_fs"
                              Decorate 14(out_color) Location 0
               1:             TypeFloat 32
               2:             TypeImage 1(float) 2D sampled format:Unknown
               3:             TypeSampledImage 2
               4:             TypePointer UniformConstant 3
     5(texture0):      4(ptr) Variable UniformConstant
     6(texture1):      4(ptr) Variable UniformConstant
     7(texture2):      4(ptr) Variable UniformConstant
               8:             TypeVector 1(float) 4
               9:             TypePointer Input 8(fvec4)
10(in_TexCoord0):      9(ptr) Variable Input
11(in_TexCoord1):      9(ptr) Variable Input
12(in_TexCoord2):      9(ptr) Variable Input
              13:             TypePointer Output 8(fvec4)
   14(out_color):     13(ptr) Variable Output
              15:             TypeVoid
              16:             TypeFunction 15
              19:    1(float) Constant 0
              20:    1(float) Constant 1065353216
              21:    8(fvec4) ConstantComposite 19 19 20 20
     17(main_fs):          15 Function None 16
              18:             Label
                              Store 14(out_color) 21
                              Return
                              FunctionEnd

[09:51:13.817] |D| [shadergen::spirv::generate_glsl]:  Generated GLSL:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform sampler2D texture0;
uniform sampler2D texture1;
uniform sampler2D texture2;

in vec4 in_TexCoord0;
in vec4 in_TexCoord1;
in vec4 in_TexCoord2;
layout(location = 0) out vec4 out_color;

void main()
{
    out_color = vec4(0.0, 0.0, 1.0, 1.0);
}


[09:51:13.823] |E| [renderer::load_fragment_shader]:  Missing fragment shader f1807c4737759638a487d2ca280c228cf5fe296f86a587daef9eec0c84dce013
[09:51:13.823] |D| [gxp::log_parameter]:  Sampler: name:texture0 semantic:BCOL type:0 component_count:4 container_index:0x0
[09:51:13.824] |D| [gxp::log_parameter]:  Sampler: name:texture1 semantic:BCOL type:0 component_count:4 container_index:0x0
[09:51:13.824] |D| [gxp::log_parameter]:  Sampler: name:texture2 semantic:BCOL type:0 component_count:4 container_index:0x0
